Longitude,Latitude,Smoothed Rate
-56.00000,9.00000,-3.44768e+00
-56.00000,10.00000,-3.56481e+00
-56.00000,11.00000,-3.68121e+00
-56.00000,12.00000,-3.79572e+00
-55.00000,-37.00000,-3.24117e+00
-55.00000,-36.00000,-3.11080e+00
-55.00000,-35.00000,-2.97341e+00
-55.00000,-34.00000,-2.82643e+00
-55.00000,-33.00000,-2.66817e+00
-55.00000,-32.00000,-2.49875e+00
-55.00000,-31.00000,-2.32144e+00
-55.00000,-30.00000,-2.14184e+00
-55.00000,-29.00000,-1.96479e+00
-55.00000,-28.00000,-1.80452e+00
-55.00000,-27.00000,-1.68820e+00
-55.00000,-26.00000,-1.60615e+00
-55.00000,-25.00000,-1.48643e+00
-55.00000,-24.00000,-1.23506e+00
-55.00000,-23.00000,-7.86714e-01
-55.00000,-22.00000,-3.32044e-01
-55.00000,-21.00000,-2.56893e-01
-55.00000,-20.00000,-6.08544e-01
-55.00000,-19.00000,-5.64442e-01
-55.00000,-18.00000,-1.79564e-01
-55.00000,-17.00000,4.69486e-01
-55.00000,-16.00000,1.10564e-01
-55.00000,-15.00000,-5.16454e-01
-55.00000,-14.00000,-7.60604e-01
-55.00000,-13.00000,-7.31698e-01
-55.00000,-12.00000,-7.17323e-01
-55.00000,-11.00000,-8.27133e-01
-55.00000,-10.00000,-9.12899e-01
-55.00000,-9.00000,-9.03770e-01
-55.00000,-8.00000,-1.14291e+00
-55.00000,-7.00000,-1.54617e+00
-55.00000,-6.00000,-1.81122e+00
-55.00000,-5.00000,-1.90553e+00
-55.00000,-4.00000,-1.75500e+00
-55.00000,-3.00000,-1.35996e+00
-55.00000,-2.00000,-1.35659e+00
-55.00000,-1.00000,-1.88094e+00
-55.00000,0.00000,-2.30815e+00
-55.00000,1.00000,-2.54719e+00
-55.00000,2.00000,-2.69712e+00
-55.00000,3.00000,-2.81264e+00
-55.00000,4.00000,-2.91710e+00
-55.00000,5.00000,-3.02079e+00
-55.00000,6.00000,-3.12793e+00
-55.00000,7.00000,-3.23975e+00
-55.00000,8.00000,-3.35536e+00
-55.00000,9.00000,-3.47261e+00
-55.00000,10.00000,-3.59047e+00
-55.00000,11.00000,-3.70746e+00
-55.00000,12.00000,-3.82230e+00
-54.00000,-37.00000,-3.15531e+00
-54.00000,-36.00000,-3.02100e+00
-54.00000,-35.00000,-2.88143e+00
-54.00000,-34.00000,-2.73395e+00
-54.00000,-33.00000,-2.57777e+00
-54.00000,-32.00000,-2.41464e+00
-54.00000,-31.00000,-2.25212e+00
-54.00000,-30.00000,-2.10320e+00
-54.00000,-29.00000,-1.97917e+00
-54.00000,-28.00000,-1.87994e+00
-54.00000,-27.00000,-1.79334e+00
-54.00000,-26.00000,-1.70037e+00
-54.00000,-25.00000,-1.57868e+00
-54.00000,-24.00000,-1.39838e+00
-54.00000,-23.00000,-1.12283e+00
-54.00000,-22.00000,-6.95579e-01
-54.00000,-21.00000,-5.25647e-01
-54.00000,-20.00000,-9.05231e-01
-54.00000,-19.00000,-8.88082e-01
-54.00000,-18.00000,-4.82694e-01
-54.00000,-17.00000,2.04024e-01
-54.00000,-16.00000,1.23616e-01
-54.00000,-15.00000,-5.74548e-01
-54.00000,-14.00000,-8.06463e-01
-54.00000,-13.00000,-7.07667e-01
-54.00000,-12.00000,-7.36615e-01
-54.00000,-11.00000,-9.61190e-01
-54.00000,-10.00000,-1.03340e+00
-54.00000,-9.00000,-1.00442e+00
-54.00000,-8.00000,-1.20387e+00
-54.00000,-7.00000,-1.54230e+00
-54.00000,-6.00000,-1.77255e+00
-54.00000,-5.00000,-1.89844e+00
-54.00000,-4.00000,-1.92991e+00
-54.00000,-3.00000,-1.89708e+00
-54.00000,-2.00000,-1.95880e+00
-54.00000,-1.00000,-2.16348e+00
-54.00000,0.00000,-2.36772e+00
-54.00000,1.00000,-2.51931e+00
-54.00000,2.00000,-2.63321e+00
-54.00000,3.00000,-2.73008e+00
-54.00000,4.00000,-2.82592e+00
-54.00000,5.00000,-2.92985e+00
-54.00000,6.00000,-3.04511e+00
-54.00000,7.00000,-3.16934e+00
-54.00000,8.00000,-3.29824e+00
-54.00000,9.00000,-3.42764e+00
-54.00000,10.00000,-3.55595e+00
-54.00000,11.00000,-3.68068e+00
-54.00000,12.00000,-3.80182e+00
-53.00000,-37.00000,-3.06806e+00
-53.00000,-36.00000,-2.91848e+00
-53.00000,-35.00000,-2.75786e+00
-53.00000,-34.00000,-2.58000e+00
-53.00000,-33.00000,-2.37678e+00
-53.00000,-32.00000,-2.13979e+00
-53.00000,-31.00000,-1.87110e+00
-53.00000,-30.00000,-1.61813e+00
-53.00000,-29.00000,-1.48690e+00
-53.00000,-28.00000,-1.49124e+00
-53.00000,-27.00000,-1.51110e+00
-53.00000,-26.00000,-1.46506e+00
-53.00000,-25.00000,-1.35494e+00
-53.00000,-24.00000,-1.21794e+00
-53.00000,-23.00000,-1.09816e+00
-53.00000,-22.00000,-1.04491e+00
-53.00000,-21.00000,-1.06951e+00
-53.00000,-20.00000,-1.10082e+00
-53.00000,-19.00000,-1.03882e+00
-53.00000,-18.00000,-8.40741e-01
-53.00000,-17.00000,-5.48842e-01
-53.00000,-16.00000,-3.42222e-01
-53.00000,-15.00000,-4.24342e-01
-53.00000,-14.00000,-6.70773e-01
-53.00000,-13.00000,-8.32712e-01
-53.00000,-12.00000,-8.76084e-01
-53.00000,-11.00000,-7.70517e-01
-53.00000,-10.00000,-7.86852e-01
-53.00000,-9.00000,-1.07628e+00
-53.00000,-8.00000,-1.27907e+00
-53.00000,-7.00000,-1.41597e+00
-53.00000,-6.00000,-1.56042e+00
-53.00000,-5.00000,-1.71033e+00
-53.00000,-4.00000,-1.83992e+00
-53.00000,-3.00000,-1.94954e+00
-53.00000,-2.00000,-2.05668e+00
-53.00000,-1.00000,-2.17134e+00
-53.00000,0.00000,-2.28715e+00
-53.00000,1.00000,-2.39363e+00
-53.00000,2.00000,-2.48636e+00
-53.00000,3.00000,-2.57166e+00
-53.00000,4.00000,-2.66555e+00
-53.00000,5.00000,-2.78140e+00
-53.00000,6.00000,-2.91913e+00
-53.00000,7.00000,-3.06906e+00
-53.00000,8.00000,-3.22127e+00
-53.00000,9.00000,-3.36990e+00
-53.00000,10.00000,-3.51244e+00
-53.00000,11.00000,-3.64865e+00
-53.00000,12.00000,-3.77805e+00
-52.00000,-37.00000,-2.99444e+00
-52.00000,-36.00000,-2.82032e+00
-52.00000,-35.00000,-2.62511e+00
-52.00000,-34.00000,-2.39642e+00
-52.00000,-33.00000,-2.11486e+00
-52.00000,-32.00000,-1.73871e+00
-52.00000,-31.00000,-1.16811e+00
-52.00000,-30.00000,-3.07573e-01
-52.00000,-29.00000,-2.32326e-02
-52.00000,-28.00000,-5.36108e-01
-52.00000,-27.00000,-9.35210e-01
-52.00000,-26.00000,-9.70315e-01
-52.00000,-25.00000,-7.53292e-01
-52.00000,-24.00000,-4.70725e-01
-52.00000,-23.00000,-1.19170e-01
-52.00000,-22.00000,-2.20784e-02
-52.00000,-21.00000,-5.23187e-01
-52.00000,-20.00000,-8.68157e-01
-52.00000,-19.00000,-9.16457e-01
-52.00000,-18.00000,-6.98426e-01
-52.00000,-17.00000,-1.45889e-01
-52.00000,-16.00000,6.37307e-01
-52.00000,-15.00000,6.20004e-01
-52.00000,-14.00000,-7.28745e-02
-52.00000,-13.00000,-4.96620e-01
-52.00000,-12.00000,-6.52719e-01
-52.00000,-11.00000,-6.56770e-01
-52.00000,-10.00000,-7.01097e-01
-52.00000,-9.00000,-8.13060e-01
-52.00000,-8.00000,-6.74793e-01
-52.00000,-7.00000,-4.30799e-01
-52.00000,-6.00000,-7.96699e-01
-52.00000,-5.00000,-1.20323e+00
-52.00000,-4.00000,-1.41894e+00
-52.00000,-3.00000,-1.55487e+00
-52.00000,-2.00000,-1.68698e+00
-52.00000,-1.00000,-1.81879e+00
-52.00000,0.00000,-1.97196e+00
-52.00000,1.00000,-2.13579e+00
-52.00000,2.00000,-2.27933e+00
-52.00000,3.00000,-2.39772e+00
-52.00000,4.00000,-2.51432e+00
-52.00000,5.00000,-2.65362e+00
-52.00000,6.00000,-2.81744e+00
-52.00000,7.00000,-2.99154e+00
-52.00000,8.00000,-3.16347e+00
-52.00000,9.00000,-3.32712e+00
-52.00000,10.00000,-3.48060e+00
-52.00000,11.00000,-3.62517e+00
-52.00000,12.00000,-3.76073e+00
-51.00000,-37.00000,-2.97360e+00
-51.00000,-36.00000,-2.77241e+00
-51.00000,-35.00000,-2.53607e+00
-51.00000,-34.00000,-2.24825e+00
-51.00000,-33.00000,-1.89201e+00
-51.00000,-32.00000,-1.43967e+00
-51.00000,-31.00000,-8.13285e-01
-51.00000,-30.00000,1.69912e-01
-51.00000,-29.00000,7.80761e-01
-51.00000,-28.00000,3.27735e-01
-51.00000,-27.00000,-3.99532e-01
-51.00000,-26.00000,-4.49899e-01
-51.00000,-25.00000,2.94788e-01
-51.00000,-24.00000,4.90035e-01
-51.00000,-23.00000,7.51703e-01
-51.00000,-22.00000,7.63461e-01
-51.00000,-21.00000,-9.84094e-02
-51.00000,-20.00000,-6.37757e-01
-51.00000,-19.00000,-7.75910e-01
-51.00000,-18.00000,-6.27128e-01
-51.00000,-17.00000,-1.92678e-01
-51.00000,-16.00000,4.50502e-01
-51.00000,-15.00000,8.50620e-01
-51.00000,-14.00000,4.29146e-01
-51.00000,-13.00000,1.04511e-01
-51.00000,-12.00000,2.59721e-02
-51.00000,-11.00000,1.23490e-01
-51.00000,-10.00000,-8.06920e-02
-51.00000,-9.00000,-1.44896e-01
-51.00000,-8.00000,-4.10730e-02
-51.00000,-7.00000,5.10463e-01
-51.00000,-6.00000,-5.85943e-02
-51.00000,-5.00000,-6.34931e-01
-51.00000,-4.00000,-8.00519e-01
-51.00000,-3.00000,-8.05296e-01
-51.00000,-2.00000,-8.89313e-01
-51.00000,-1.00000,-7.64032e-01
-51.00000,0.00000,-1.23963e+00
-51.00000,1.00000,-1.72749e+00
-51.00000,2.00000,-2.07191e+00
-51.00000,3.00000,-2.30485e+00
-51.00000,4.00000,-2.48148e+00
-51.00000,5.00000,-2.64892e+00
-51.00000,6.00000,-2.82408e+00
-51.00000,7.00000,-3.00302e+00
-51.00000,8.00000,-3.17745e+00
-51.00000,9.00000,-3.34348e+00
-51.00000,10.00000,-3.49958e+00
-51.00000,11.00000,-3.64621e+00
-51.00000,12.00000,-3.78409e+00
-50.00000,-37.00000,-2.95479e+00
-50.00000,-36.00000,-2.73440e+00
-50.00000,-35.00000,-2.46728e+00
-50.00000,-34.00000,-2.12958e+00
-50.00000,-33.00000,-1.70653e+00
-50.00000,-32.00000,-1.20943e+00
-50.00000,-31.00000,-6.55576e-01
-50.00000,-30.00000,-3.53709e-01
-50.00000,-29.00000,-2.20859e-01
-50.00000,-28.00000,-2.96307e-01
-50.00000,-27.00000,-5.24300e-01
-50.00000,-26.00000,-3.45756e-01
-50.00000,-25.00000,2.51741e-01
-50.00000,-24.00000,4.28086e-01
-50.00000,-23.00000,5.67623e-01
-50.00000,-22.00000,5.28396e-01
-50.00000,-21.00000,9.11201e-02
-50.00000,-20.00000,-3.68192e-01
-50.00000,-19.00000,-5.45672e-01
-50.00000,-18.00000,-5.08109e-01
-50.00000,-17.00000,-1.94733e-01
-50.00000,-16.00000,4.89932e-01
-50.00000,-15.00000,1.20308e+00
-50.00000,-14.00000,1.26405e+00
-50.00000,-13.00000,9.99166e-01
-50.00000,-12.00000,6.88232e-01
-50.00000,-11.00000,4.59790e-01
-50.00000,-10.00000,4.71258e-01
-50.00000,-9.00000,1.58462e-01
-50.00000,-8.00000,-7.39836e-02
-50.00000,-7.00000,-1.71382e-01
-50.00000,-6.00000,-2.77562e-01
-50.00000,-5.00000,-4.64433e-01
-50.00000,-4.00000,-4.55611e-01
-50.00000,-3.00000,-4.72527e-01
-50.00000,-2.00000,-3.91470e-01
-50.00000,-1.00000,1.14558e-01
-50.00000,0.00000,-2.38463e-01
-50.00000,1.00000,-1.30521e+00
-50.00000,2.00000,-1.91604e+00
-50.00000,3.00000,-2.26413e+00
-50.00000,4.00000,-2.49682e+00
-50.00000,5.00000,-2.68480e+00
-50.00000,6.00000,-2.85954e+00
-50.00000,7.00000,-3.03013e+00
-50.00000,8.00000,-3.19572e+00
-50.00000,9.00000,-3.35537e+00
-50.00000,10.00000,-3.50730e+00
-50.00000,11.00000,-3.65143e+00
-50.00000,12.00000,-3.78809e+00
-49.00000,-37.00000,-2.97113e+00
-49.00000,-36.00000,-2.75150e+00
-49.00000,-35.00000,-2.49099e+00
-49.00000,-34.00000,-2.17311e+00
-49.00000,-33.00000,-1.79654e+00
-49.00000,-32.00000,-1.41277e+00
-49.00000,-31.00000,-1.08526e+00
-49.00000,-30.00000,-8.28650e-01
-49.00000,-29.00000,-5.34164e-01
-49.00000,-28.00000,-4.47072e-01
-49.00000,-27.00000,-4.37621e-01
-49.00000,-26.00000,1.56741e-02
-49.00000,-25.00000,2.30154e-01
-49.00000,-24.00000,2.34035e-01
-49.00000,-23.00000,3.81390e-01
-49.00000,-22.00000,4.64078e-01
-49.00000,-21.00000,5.72048e-01
-49.00000,-20.00000,1.98350e-01
-49.00000,-19.00000,-3.47312e-02
-49.00000,-18.00000,-2.27261e-01
-49.00000,-17.00000,-2.00605e-01
-49.00000,-16.00000,1.66115e-01
-49.00000,-15.00000,8.48736e-01
-49.00000,-14.00000,1.57149e+00
-49.00000,-13.00000,1.55836e+00
-49.00000,-12.00000,1.22735e+00
-49.00000,-11.00000,7.35154e-01
-49.00000,-10.00000,5.76036e-01
-49.00000,-9.00000,-5.33305e-02
-49.00000,-8.00000,-4.47329e-01
-49.00000,-7.00000,-6.27113e-01
-49.00000,-6.00000,-7.15425e-01
-49.00000,-5.00000,-7.78310e-01
-49.00000,-4.00000,-7.44158e-01
-49.00000,-3.00000,-7.31393e-01
-49.00000,-2.00000,-7.36319e-01
-49.00000,-1.00000,-8.43034e-01
-49.00000,0.00000,-1.02782e+00
-49.00000,1.00000,-1.59160e+00
-49.00000,2.00000,-2.03064e+00
-49.00000,3.00000,-2.33422e+00
-49.00000,4.00000,-2.55814e+00
-49.00000,5.00000,-2.74235e+00
-49.00000,6.00000,-2.91000e+00
-49.00000,7.00000,-3.07048e+00
-49.00000,8.00000,-3.22686e+00
-49.00000,9.00000,-3.37879e+00
-49.00000,10.00000,-3.52499e+00
-49.00000,11.00000,-3.66538e+00
-49.00000,12.00000,-3.79917e+00
-48.00000,-37.00000,-3.01378e+00
-48.00000,-36.00000,-2.80817e+00
-48.00000,-35.00000,-2.57796e+00
-48.00000,-34.00000,-2.32130e+00
-48.00000,-33.00000,-2.04534e+00
-48.00000,-32.00000,-1.77232e+00
-48.00000,-31.00000,-1.50876e+00
-48.00000,-30.00000,-1.18449e+00
-48.00000,-29.00000,-5.35528e-01
-48.00000,-28.00000,2.15149e-02
-48.00000,-27.00000,-2.29189e-01
-48.00000,-26.00000,2.58019e-01
-48.00000,-25.00000,3.07012e-01
-48.00000,-24.00000,2.10519e-01
-48.00000,-23.00000,3.93701e-01
-48.00000,-22.00000,6.90252e-01
-48.00000,-21.00000,1.26999e+00
-48.00000,-20.00000,1.20312e+00
-48.00000,-19.00000,9.42153e-01
-48.00000,-18.00000,2.45803e-01
-48.00000,-17.00000,-9.10128e-02
-48.00000,-16.00000,1.62893e-02
-48.00000,-15.00000,5.18685e-01
-48.00000,-14.00000,9.82958e-01
-48.00000,-13.00000,1.43450e+00
-48.00000,-12.00000,1.20751e+00
-48.00000,-11.00000,5.87459e-01
-48.00000,-10.00000,-6.56462e-02
-48.00000,-9.00000,-5.60971e-01
-48.00000,-8.00000,-8.40029e-01
-48.00000,-7.00000,-7.61559e-01
-48.00000,-6.00000,-5.24647e-01
-48.00000,-5.00000,-6.24527e-01
-48.00000,-4.00000,-1.00889e+00
-48.00000,-3.00000,-1.30770e+00
-48.00000,-2.00000,-1.45653e+00
-48.00000,-1.00000,-1.61039e+00
-48.00000,0.00000,-1.79413e+00
-48.00000,1.00000,-2.01644e+00
-48.00000,2.00000,-2.24629e+00
-48.00000,3.00000,-2.45350e+00
-48.00000,4.00000,-2.63521e+00
-48.00000,5.00000,-2.79991e+00
-48.00000,6.00000,-2.95624e+00
-48.00000,7.00000,-3.10863e+00
-48.00000,8.00000,-3.25794e+00
-48.00000,9.00000,-3.40400e+00
-48.00000,10.00000,-3.54554e+00
-48.00000,11.00000,-3.68213e+00
-48.00000,12.00000,-3.81344e+00
-47.00000,-37.00000,-3.09483e+00
-47.00000,-36.00000,-2.90160e+00
-47.00000,-35.00000,-2.69299e+00
-47.00000,-34.00000,-2.46904e+00
-47.00000,-33.00000,-2.23069e+00
-47.00000,-32.00000,-1.97584e+00
-47.00000,-31.00000,-1.68668e+00
-47.00000,-30.00000,-1.31189e+00
-47.00000,-29.00000,-7.37387e-01
-47.00000,-28.00000,-1.51181e-01
-47.00000,-27.00000,5.86984e-03
-47.00000,-26.00000,2.75931e-01
-47.00000,-25.00000,5.52770e-01
-47.00000,-24.00000,8.23674e-01
-47.00000,-23.00000,8.17163e-01
-47.00000,-22.00000,1.33308e+00
-47.00000,-21.00000,1.53930e+00
-47.00000,-20.00000,1.39340e+00
-47.00000,-19.00000,9.76793e-01
-47.00000,-18.00000,5.68047e-01
-47.00000,-17.00000,1.63210e-02
-47.00000,-16.00000,-6.65739e-02
-47.00000,-15.00000,2.16426e-01
-47.00000,-14.00000,4.53670e-01
-47.00000,-13.00000,7.03824e-01
-47.00000,-12.00000,3.68860e-01
-47.00000,-11.00000,-1.64025e-01
-47.00000,-10.00000,-6.35581e-01
-47.00000,-9.00000,-9.91250e-01
-47.00000,-8.00000,-1.18930e+00
-47.00000,-7.00000,-1.17133e+00
-47.00000,-6.00000,-9.76004e-01
-47.00000,-5.00000,-8.80145e-01
-47.00000,-4.00000,-1.24972e+00
-47.00000,-3.00000,-1.62476e+00
-47.00000,-2.00000,-1.81916e+00
-47.00000,-1.00000,-1.95850e+00
-47.00000,0.00000,-2.09906e+00
-47.00000,1.00000,-2.25136e+00
-47.00000,2.00000,-2.40946e+00
-47.00000,3.00000,-2.56632e+00
-47.00000,4.00000,-2.71914e+00
-47.00000,5.00000,-2.86875e+00
-47.00000,6.00000,-3.01714e+00
-47.00000,7.00000,-3.16409e+00
-47.00000,8.00000,-3.30950e+00
-47.00000,9.00000,-3.45194e+00
-47.00000,10.00000,-3.59066e+00
-47.00000,11.00000,-3.72529e+00
-47.00000,12.00000,-3.85481e+00
-46.00000,-37.00000,-3.15189e+00
-46.00000,-36.00000,-2.96471e+00
-46.00000,-35.00000,-2.76431e+00
-46.00000,-34.00000,-2.54869e+00
-46.00000,-33.00000,-2.31444e+00
-46.00000,-32.00000,-2.05271e+00
-46.00000,-31.00000,-1.74240e+00
-46.00000,-30.00000,-1.33067e+00
-46.00000,-29.00000,-6.50355e-01
-46.00000,-28.00000,1.30214e-01
-46.00000,-27.00000,3.87161e-01
-46.00000,-26.00000,8.16000e-01
-46.00000,-25.00000,1.18969e+00
-46.00000,-24.00000,1.15252e+00
-46.00000,-23.00000,1.23778e+00
-46.00000,-22.00000,1.34968e+00
-46.00000,-21.00000,1.73015e+00
-46.00000,-20.00000,1.33422e+00
-46.00000,-19.00000,7.97059e-01
-46.00000,-18.00000,3.95877e-01
-46.00000,-17.00000,6.80279e-02
-46.00000,-16.00000,-3.53818e-02
-46.00000,-15.00000,6.18797e-04
-46.00000,-14.00000,2.55836e-01
-46.00000,-13.00000,2.14533e-01
-46.00000,-12.00000,-4.00281e-01
-46.00000,-11.00000,-7.79217e-01
-46.00000,-10.00000,-1.06884e+00
-46.00000,-9.00000,-1.29746e+00
-46.00000,-8.00000,-1.45392e+00
-46.00000,-7.00000,-1.53177e+00
-46.00000,-6.00000,-1.55007e+00
-46.00000,-5.00000,-1.57566e+00
-46.00000,-4.00000,-1.66123e+00
-46.00000,-3.00000,-1.74524e+00
-46.00000,-2.00000,-1.84438e+00
-46.00000,-1.00000,-1.99573e+00
-46.00000,0.00000,-2.14705e+00
-46.00000,1.00000,-2.28808e+00
-46.00000,2.00000,-2.43014e+00
-46.00000,3.00000,-2.57710e+00
-46.00000,4.00000,-2.72726e+00
-46.00000,5.00000,-2.87815e+00
-46.00000,6.00000,-3.02812e+00
-46.00000,7.00000,-3.17667e+00
-46.00000,8.00000,-3.32281e+00
-46.00000,9.00000,-3.46567e+00
-46.00000,10.00000,-3.60404e+00
-46.00000,11.00000,-3.73817e+00
-46.00000,12.00000,-3.86747e+00
-45.00000,-37.00000,-3.21096e+00
-45.00000,-36.00000,-3.02644e+00
-45.00000,-35.00000,-2.82722e+00
-45.00000,-34.00000,-2.61123e+00
-45.00000,-33.00000,-2.37439e+00
-45.00000,-32.00000,-2.10961e+00
-45.00000,-31.00000,-1.80351e+00
-45.00000,-30.00000,-1.43118e+00
-45.00000,-29.00000,-9.54579e-01
-45.00000,-28.00000,-3.40221e-01
-45.00000,-27.00000,4.29454e-01
-45.00000,-26.00000,1.05205e+00
-45.00000,-25.00000,1.44234e+00
-45.00000,-24.00000,1.29379e+00
-45.00000,-23.00000,9.83848e-01
-45.00000,-22.00000,1.17351e+00
-45.00000,-21.00000,1.94133e+00
-45.00000,-20.00000,1.89472e+00
-45.00000,-19.00000,1.26474e+00
-45.00000,-18.00000,7.30098e-01
-45.00000,-17.00000,5.75833e-01
-45.00000,-16.00000,5.29408e-01
-45.00000,-15.00000,5.03330e-01
-45.00000,-14.00000,5.07527e-01
-45.00000,-13.00000,-1.15045e-03
-45.00000,-12.00000,-7.06288e-01
-45.00000,-11.00000,-1.06755e+00
-45.00000,-10.00000,-1.29621e+00
-45.00000,-9.00000,-1.45906e+00
-45.00000,-8.00000,-1.57252e+00
-45.00000,-7.00000,-1.64399e+00
-45.00000,-6.00000,-1.68238e+00
-45.00000,-5.00000,-1.68687e+00
-45.00000,-4.00000,-1.57570e+00
-45.00000,-3.00000,-9.92502e-01
-45.00000,-2.00000,-9.02938e-01
-45.00000,-1.00000,-1.67334e+00
-45.00000,0.00000,-1.98222e+00
-45.00000,1.00000,-2.14465e+00
-45.00000,2.00000,-2.30827e+00
-45.00000,3.00000,-2.48820e+00
-45.00000,4.00000,-2.66962e+00
-45.00000,5.00000,-2.84420e+00
-45.00000,6.00000,-3.01078e+00
-45.00000,7.00000,-3.17018e+00
-45.00000,8.00000,-3.32327e+00
-45.00000,9.00000,-3.47049e+00
-45.00000,10.00000,-3.61175e+00
-45.00000,11.00000,-3.74777e+00
-45.00000,12.00000,-3.87840e+00
-44.00000,-37.00000,-3.30072e+00
-44.00000,-36.00000,-3.11623e+00
-44.00000,-35.00000,-2.91656e+00
-44.00000,-34.00000,-2.69792e+00
-44.00000,-33.00000,-2.45743e+00
-44.00000,-32.00000,-2.19115e+00
-44.00000,-31.00000,-1.89602e+00
-44.00000,-30.00000,-1.56253e+00
-44.00000,-29.00000,-1.16195e+00
-44.00000,-28.00000,-6.35263e-01
-44.00000,-27.00000,-4.00652e-02
-44.00000,-26.00000,5.69777e-01
-44.00000,-25.00000,1.15593e+00
-44.00000,-24.00000,1.03811e+00
-44.00000,-23.00000,7.42575e-01
-44.00000,-22.00000,9.30148e-01
-44.00000,-21.00000,1.62564e+00
-44.00000,-20.00000,1.81149e+00
-44.00000,-19.00000,1.43253e+00
-44.00000,-18.00000,9.82680e-01
-44.00000,-17.00000,1.06994e+00
-44.00000,-16.00000,8.96765e-01
-44.00000,-15.00000,6.36076e-01
-44.00000,-14.00000,4.26156e-01
-44.00000,-13.00000,-2.39263e-01
-44.00000,-12.00000,-8.82844e-01
-44.00000,-11.00000,-1.19720e+00
-44.00000,-10.00000,-1.37727e+00
-44.00000,-9.00000,-1.49029e+00
-44.00000,-8.00000,-1.55591e+00
-44.00000,-7.00000,-1.58323e+00
-44.00000,-6.00000,-1.57918e+00
-44.00000,-5.00000,-1.54447e+00
-44.00000,-4.00000,-1.40917e+00
-44.00000,-3.00000,-7.55854e-01
-44.00000,-2.00000,-6.42928e-01
-44.00000,-1.00000,-1.47598e+00
-44.00000,0.00000,-1.70778e+00
-44.00000,1.00000,-1.82862e+00
-44.00000,2.00000,-2.05723e+00
-44.00000,3.00000,-2.33219e+00
-44.00000,4.00000,-2.58288e+00
-44.00000,5.00000,-2.80111e+00
-44.00000,6.00000,-2.99579e+00
-44.00000,7.00000,-3.17351e+00
-44.00000,8.00000,-3.33849e+00
-44.00000,9.00000,-3.49365e+00
-44.00000,10.00000,-3.64039e+00
-44.00000,11.00000,-3.78026e+00
-44.00000,12.00000,-3.91379e+00
-43.00000,-37.00000,-3.37185e+00
-43.00000,-36.00000,-3.18859e+00
-43.00000,-35.00000,-2.98951e+00
-43.00000,-34.00000,-2.76987e+00
-43.00000,-33.00000,-2.52687e+00
-43.00000,-32.00000,-2.25853e+00
-43.00000,-31.00000,-1.96946e+00
-43.00000,-30.00000,-1.66619e+00
-43.00000,-29.00000,-1.34102e+00
-43.00000,-28.00000,-9.64598e-01
-43.00000,-27.00000,-5.34247e-01
-43.00000,-26.00000,-2.41084e-02
-43.00000,-25.00000,5.96183e-01
-43.00000,-24.00000,1.08259e+00
-43.00000,-23.00000,1.00675e+00
-43.00000,-22.00000,5.91126e-01
-43.00000,-21.00000,6.63833e-01
-43.00000,-20.00000,7.27630e-01
-43.00000,-19.00000,5.53423e-01
-43.00000,-18.00000,4.72885e-01
-43.00000,-17.00000,6.77518e-01
-43.00000,-16.00000,5.10142e-01
-43.00000,-15.00000,4.42572e-02
