Longitude,Latitude,Smoothed Rate
-43.00000,-14.00000,-3.70110e-01
-43.00000,-13.00000,-7.25273e-01
-43.00000,-12.00000,-9.51695e-01
-43.00000,-11.00000,-1.10167e+00
-43.00000,-10.00000,-1.25054e+00
-43.00000,-9.00000,-1.33218e+00
-43.00000,-8.00000,-1.35193e+00
-43.00000,-7.00000,-1.32060e+00
-43.00000,-6.00000,-1.23618e+00
-43.00000,-5.00000,-1.11660e+00
-43.00000,-4.00000,-1.04427e+00
-43.00000,-3.00000,-1.07837e+00
-43.00000,-2.00000,-1.21172e+00
-43.00000,-1.00000,-1.37569e+00
-43.00000,0.00000,-1.42815e+00
-43.00000,1.00000,-1.51189e+00
-43.00000,2.00000,-1.80797e+00
-43.00000,3.00000,-2.16497e+00
-43.00000,4.00000,-2.47169e+00
-43.00000,5.00000,-2.72862e+00
-43.00000,6.00000,-2.95007e+00
-43.00000,7.00000,-3.14634e+00
-43.00000,8.00000,-3.32459e+00
-43.00000,9.00000,-3.48903e+00
-43.00000,10.00000,-3.64246e+00
-43.00000,11.00000,-3.78687e+00
-43.00000,12.00000,-3.92444e+00
-42.00000,-37.00000,-3.45068e+00
-42.00000,-36.00000,-3.27279e+00
-42.00000,-35.00000,-3.07825e+00
-42.00000,-34.00000,-2.86400e+00
-42.00000,-33.00000,-2.62681e+00
-42.00000,-32.00000,-2.36627e+00
-42.00000,-31.00000,-2.08834e+00
-42.00000,-30.00000,-1.80363e+00
-42.00000,-29.00000,-1.50356e+00
-42.00000,-28.00000,-1.14775e+00
-42.00000,-27.00000,-7.24271e-01
-42.00000,-26.00000,-2.43090e-01
-42.00000,-25.00000,4.75856e-01
-42.00000,-24.00000,9.51949e-01
-42.00000,-23.00000,8.45660e-01
-42.00000,-22.00000,3.04292e-01
-42.00000,-21.00000,1.05212e-01
-42.00000,-20.00000,1.24958e-01
-42.00000,-19.00000,-1.33112e-02
-42.00000,-18.00000,7.72521e-02
-42.00000,-17.00000,8.91711e-01
-42.00000,-16.00000,9.19811e-01
-42.00000,-15.00000,6.21175e-02
-42.00000,-14.00000,-4.37005e-01
-42.00000,-13.00000,-6.78902e-01
-42.00000,-12.00000,-3.91900e-01
-42.00000,-11.00000,-2.29859e-01
-42.00000,-10.00000,-8.60411e-01
-42.00000,-9.00000,-9.58631e-01
-42.00000,-8.00000,-9.64400e-01
-42.00000,-7.00000,-9.03359e-01
-42.00000,-6.00000,-6.95336e-01
-42.00000,-5.00000,-2.00587e-01
-42.00000,-4.00000,1.37198e-01
-42.00000,-3.00000,-2.01426e-01
-42.00000,-2.00000,-6.63655e-01
-42.00000,-1.00000,-1.07818e+00
-42.00000,0.00000,-1.33426e+00
-42.00000,1.00000,-1.52858e+00
-42.00000,2.00000,-1.79772e+00
-42.00000,3.00000,-2.11271e+00
-42.00000,4.00000,-2.41382e+00
-42.00000,5.00000,-2.68236e+00
-42.00000,6.00000,-2.91830e+00
-42.00000,7.00000,-3.12745e+00
-42.00000,8.00000,-3.31568e+00
-42.00000,9.00000,-3.48767e+00
-42.00000,10.00000,-3.64692e+00
-42.00000,11.00000,-3.79641e+00
-42.00000,12.00000,-3.93699e+00
-41.00000,-37.00000,-3.56225e+00
-41.00000,-36.00000,-3.39158e+00
-41.00000,-35.00000,-3.20701e+00
-41.00000,-34.00000,-3.00532e+00
-41.00000,-33.00000,-2.78508e+00
-41.00000,-32.00000,-2.54647e+00
-41.00000,-31.00000,-2.29352e+00
-41.00000,-30.00000,-2.03003e+00
-41.00000,-29.00000,-1.74115e+00
-41.00000,-28.00000,-1.38934e+00
-41.00000,-27.00000,-9.49409e-01
-41.00000,-26.00000,-3.59203e-01
-41.00000,-25.00000,4.49580e-01
-41.00000,-24.00000,7.14088e-01
-41.00000,-23.00000,7.05551e-01
-41.00000,-22.00000,7.18981e-01
-41.00000,-21.00000,3.40228e-01
-41.00000,-20.00000,-2.31039e-01
-41.00000,-19.00000,-4.29231e-01
-41.00000,-18.00000,-1.88247e-01
-41.00000,-17.00000,7.43959e-01
-41.00000,-16.00000,1.21537e+00
-41.00000,-15.00000,7.36354e-01
-41.00000,-14.00000,1.83397e-01
-41.00000,-13.00000,-2.74167e-01
-41.00000,-12.00000,-3.99510e-01
-41.00000,-11.00000,-2.99193e-01
-41.00000,-10.00000,-2.90693e-01
-41.00000,-9.00000,-1.95162e-01
-41.00000,-8.00000,-3.29992e-01
-41.00000,-7.00000,-3.88518e-01
-41.00000,-6.00000,-1.51359e-01
-41.00000,-5.00000,4.92143e-01
-41.00000,-4.00000,1.45442e+00
-41.00000,-3.00000,1.32246e+00
-41.00000,-2.00000,8.85531e-02
-41.00000,-1.00000,-7.64156e-01
-41.00000,0.00000,-1.25566e+00
-41.00000,1.00000,-1.58432e+00
-41.00000,2.00000,-1.86627e+00
-41.00000,3.00000,-2.15072e+00
-41.00000,4.00000,-2.43272e+00
-41.00000,5.00000,-2.69582e+00
-41.00000,6.00000,-2.93349e+00
-41.00000,7.00000,-3.14728e+00
-41.00000,8.00000,-3.34059e+00
-41.00000,9.00000,-3.51821e+00
-41.00000,10.00000,-3.68186e+00
-41.00000,11.00000,-3.83468e+00
-41.00000,12.00000,-3.97846e+00
-40.00000,-37.00000,-3.65661e+00
-40.00000,-36.00000,-3.49391e+00
-40.00000,-35.00000,-3.32095e+00
-40.00000,-34.00000,-3.13502e+00
-40.00000,-33.00000,-2.93579e+00
-40.00000,-32.00000,-2.72406e+00
-40.00000,-31.00000,-2.50047e+00
-40.00000,-30.00000,-2.26391e+00
-40.00000,-29.00000,-2.00330e+00
-40.00000,-28.00000,-1.69713e+00
-40.00000,-27.00000,-1.31595e+00
-40.00000,-26.00000,-8.01851e-01
-40.00000,-25.00000,-1.92359e-01
-40.00000,-24.00000,1.70736e-01
-40.00000,-23.00000,6.05144e-01
-40.00000,-22.00000,1.01453e+00
-40.00000,-21.00000,8.77211e-01
-40.00000,-20.00000,-2.00036e-01
-40.00000,-19.00000,-6.93855e-01
-40.00000,-18.00000,-6.10654e-01
-40.00000,-17.00000,-4.50733e-02
-40.00000,-16.00000,4.40294e-01
-40.00000,-15.00000,6.49790e-01
-40.00000,-14.00000,8.14306e-01
-40.00000,-13.00000,5.93435e-01
-40.00000,-12.00000,-1.20104e-01
-40.00000,-11.00000,-4.37867e-02
-40.00000,-10.00000,9.36766e-01
-40.00000,-9.00000,4.48231e-01
-40.00000,-8.00000,1.86869e-01
-40.00000,-7.00000,4.58709e-01
-40.00000,-6.00000,5.29167e-01
-40.00000,-5.00000,8.48482e-01
-40.00000,-4.00000,1.46445e+00
-40.00000,-3.00000,1.35322e+00
-40.00000,-2.00000,1.91962e-01
-40.00000,-1.00000,-6.43306e-01
-40.00000,0.00000,-1.18737e+00
-40.00000,1.00000,-1.57986e+00
-40.00000,2.00000,-1.89752e+00
-40.00000,3.00000,-2.18487e+00
-40.00000,4.00000,-2.45637e+00
-40.00000,5.00000,-2.71024e+00
-40.00000,6.00000,-2.94389e+00
-40.00000,7.00000,-3.15706e+00
-40.00000,8.00000,-3.35289e+00
-40.00000,9.00000,-3.53294e+00
-40.00000,10.00000,-3.70009e+00
-40.00000,11.00000,-3.85704e+00
-40.00000,12.00000,-4.00375e+00
-39.00000,-37.00000,-3.75374e+00
-39.00000,-36.00000,-3.60093e+00
-39.00000,-35.00000,-3.43855e+00
-39.00000,-34.00000,-3.26687e+00
-39.00000,-33.00000,-3.08607e+00
-39.00000,-32.00000,-2.89640e+00
-39.00000,-31.00000,-2.69839e+00
-39.00000,-30.00000,-2.49026e+00
-39.00000,-29.00000,-2.26642e+00
-39.00000,-28.00000,-2.01661e+00
-39.00000,-27.00000,-1.72784e+00
-39.00000,-26.00000,-1.39203e+00
-39.00000,-25.00000,-1.02683e+00
-39.00000,-24.00000,-6.25946e-01
-39.00000,-23.00000,-6.14024e-02
-39.00000,-22.00000,2.58853e-01
-39.00000,-21.00000,-5.23626e-02
-39.00000,-20.00000,-6.60153e-01
-39.00000,-19.00000,-1.04099e+00
-39.00000,-18.00000,-1.06881e+00
-39.00000,-17.00000,-8.65340e-01
-39.00000,-16.00000,-5.22987e-01
-39.00000,-15.00000,-1.16402e-01
-39.00000,-14.00000,3.32002e-01
-39.00000,-13.00000,8.78887e-01
-39.00000,-12.00000,3.66803e-01
-39.00000,-11.00000,-6.79644e-02
-39.00000,-10.00000,2.13978e-01
-39.00000,-9.00000,3.85421e-01
-39.00000,-8.00000,4.54596e-01
-39.00000,-7.00000,1.15041e+00
-39.00000,-6.00000,1.47851e+00
-39.00000,-5.00000,1.48451e+00
-39.00000,-4.00000,1.43608e+00
-39.00000,-3.00000,7.15821e-01
-39.00000,-2.00000,-5.82887e-02
-39.00000,-1.00000,-6.91470e-01
-39.00000,0.00000,-1.19172e+00
-39.00000,1.00000,-1.59133e+00
-39.00000,2.00000,-1.92434e+00
-39.00000,3.00000,-2.21779e+00
-39.00000,4.00000,-2.48635e+00
-39.00000,5.00000,-2.73567e+00
-39.00000,6.00000,-2.96648e+00
-39.00000,7.00000,-3.17998e+00
-39.00000,8.00000,-3.37650e+00
-39.00000,9.00000,-3.55859e+00
-39.00000,10.00000,-3.72761e+00
-39.00000,11.00000,-3.88506e+00
-39.00000,12.00000,-4.03327e+00
-38.00000,-37.00000,-3.87491e+00
-38.00000,-36.00000,-3.72958e+00
-38.00000,-35.00000,-3.57699e+00
-38.00000,-34.00000,-3.41658e+00
-38.00000,-33.00000,-3.24763e+00
-38.00000,-32.00000,-3.07238e+00
-38.00000,-31.00000,-2.89161e+00
-38.00000,-30.00000,-2.70702e+00
-38.00000,-29.00000,-2.51807e+00
-38.00000,-28.00000,-2.32109e+00
-38.00000,-27.00000,-2.11021e+00
-38.00000,-26.00000,-1.88311e+00
-38.00000,-25.00000,-1.64187e+00
-38.00000,-24.00000,-1.39017e+00
-38.00000,-23.00000,-1.16129e+00
-38.00000,-22.00000,-1.07434e+00
-38.00000,-21.00000,-1.16923e+00
-38.00000,-20.00000,-1.34958e+00
-38.00000,-19.00000,-1.47714e+00
-38.00000,-18.00000,-1.47432e+00
-38.00000,-17.00000,-1.34508e+00
-38.00000,-16.00000,-1.11362e+00
-38.00000,-15.00000,-8.04617e-01
-38.00000,-14.00000,-3.95344e-01
-38.00000,-13.00000,2.76630e-02
-38.00000,-12.00000,1.26625e-03
-38.00000,-11.00000,-7.54094e-02
-38.00000,-10.00000,1.84670e-01
-38.00000,-9.00000,5.19121e-01
-38.00000,-8.00000,5.82432e-01
-38.00000,-7.00000,1.03144e+00
-38.00000,-6.00000,1.63658e+00
-38.00000,-5.00000,1.81738e+00
-38.00000,-4.00000,1.67006e+00
-38.00000,-3.00000,5.84303e-01
-38.00000,-2.00000,-2.06768e-01
-38.00000,-1.00000,-7.91304e-01
-38.00000,0.00000,-1.25692e+00
-38.00000,1.00000,-1.64026e+00
-38.00000,2.00000,-1.96838e+00
-38.00000,3.00000,-2.26270e+00
-38.00000,4.00000,-2.53442e+00
-38.00000,5.00000,-2.78668e+00
-38.00000,6.00000,-3.01967e+00
-38.00000,7.00000,-3.23418e+00
-38.00000,8.00000,-3.43170e+00
-38.00000,9.00000,-3.61503e+00
-38.00000,10.00000,-3.78515e+00
-38.00000,11.00000,-3.94305e+00
-38.00000,12.00000,-4.09470e+00
-37.00000,-37.00000,-3.97364e+00
-37.00000,-36.00000,-3.83359e+00
-37.00000,-35.00000,-3.68637e+00
-37.00000,-34.00000,-3.53194e+00
-37.00000,-33.00000,-3.36863e+00
-37.00000,-32.00000,-3.19688e+00
-37.00000,-31.00000,-3.01960e+00
-37.00000,-30.00000,-2.84339e+00
-37.00000,-29.00000,-2.67765e+00
-37.00000,-28.00000,-2.52746e+00
-37.00000,-27.00000,-2.38540e+00
-37.00000,-26.00000,-2.24021e+00
-37.00000,-25.00000,-2.09007e+00
-37.00000,-24.00000,-1.94620e+00
-37.00000,-23.00000,-1.83342e+00
-37.00000,-22.00000,-1.77985e+00
-37.00000,-21.00000,-1.78916e+00
-37.00000,-20.00000,-1.82659e+00
-37.00000,-19.00000,-1.84246e+00
-37.00000,-18.00000,-1.80044e+00
-37.00000,-17.00000,-1.68929e+00
-37.00000,-16.00000,-1.51257e+00
-37.00000,-15.00000,-1.27904e+00
-37.00000,-14.00000,-1.00387e+00
-37.00000,-13.00000,-7.29464e-01
-37.00000,-12.00000,-4.32105e-01
-37.00000,-11.00000,1.80490e-01
-37.00000,-10.00000,7.94667e-01
-37.00000,-9.00000,1.06021e+00
-37.00000,-8.00000,1.24642e+00
-37.00000,-7.00000,1.03633e+00
-37.00000,-6.00000,1.37648e+00
-37.00000,-5.00000,1.39609e+00
-37.00000,-4.00000,8.97934e-01
-37.00000,-3.00000,2.41738e-01
-37.00000,-2.00000,-3.77992e-01
-37.00000,-1.00000,-8.95331e-01
-37.00000,0.00000,-1.31265e+00
-37.00000,1.00000,-1.65030e+00
-37.00000,2.00000,-1.95281e+00
-37.00000,3.00000,-2.25326e+00
-37.00000,4.00000,-2.54396e+00
-37.00000,5.00000,-2.81176e+00
-37.00000,6.00000,-3.05382e+00
-37.00000,7.00000,-3.27312e+00
-37.00000,8.00000,-3.47307e+00
-37.00000,9.00000,-3.65758e+00
-37.00000,10.00000,-3.82726e+00
-37.00000,11.00000,-3.98791e+00
-37.00000,12.00000,-4.13843e+00
-36.00000,-37.00000,-4.09314e+00
-36.00000,-36.00000,-3.95864e+00
-36.00000,-35.00000,-3.81564e+00
-36.00000,-34.00000,-3.66289e+00
-36.00000,-33.00000,-3.49758e+00
-36.00000,-32.00000,-3.31816e+00
-36.00000,-31.00000,-3.12509e+00
-36.00000,-30.00000,-2.93130e+00
-36.00000,-29.00000,-2.76632e+00
-36.00000,-28.00000,-2.65581e+00
-36.00000,-27.00000,-2.58731e+00
-36.00000,-26.00000,-2.52304e+00
-36.00000,-25.00000,-2.44595e+00
-36.00000,-24.00000,-2.36357e+00
-36.00000,-23.00000,-2.29244e+00
-36.00000,-22.00000,-2.24490e+00
-36.00000,-21.00000,-2.21958e+00
-36.00000,-20.00000,-2.20176e+00
-36.00000,-19.00000,-2.16981e+00
-36.00000,-18.00000,-2.10528e+00
-36.00000,-17.00000,-1.99846e+00
-36.00000,-16.00000,-1.84730e+00
-36.00000,-15.00000,-1.65505e+00
-36.00000,-14.00000,-1.42504e+00
-36.00000,-13.00000,-1.14686e+00
-36.00000,-12.00000,-7.49341e-01
-36.00000,-11.00000,-9.47804e-02
-36.00000,-10.00000,6.98737e-01
-36.00000,-9.00000,1.38880e+00
-36.00000,-8.00000,1.79405e+00
-36.00000,-7.00000,1.43139e+00
-36.00000,-6.00000,2.34348e+00
-36.00000,-5.00000,2.18217e+00
-36.00000,-4.00000,9.01440e-01
-36.00000,-3.00000,5.13448e-02
-36.00000,-2.00000,-5.63692e-01
-36.00000,-1.00000,-1.03869e+00
-36.00000,0.00000,-1.37357e+00
-36.00000,1.00000,-1.58545e+00
-36.00000,2.00000,-1.84083e+00
-36.00000,3.00000,-2.20488e+00
-36.00000,4.00000,-2.56183e+00
-36.00000,5.00000,-2.86451e+00
-36.00000,6.00000,-3.12207e+00
-36.00000,7.00000,-3.34717e+00
-36.00000,8.00000,-3.54854e+00
-36.00000,9.00000,-3.73319e+00
-36.00000,10.00000,-3.90267e+00
-36.00000,11.00000,-4.06233e+00
-36.00000,12.00000,-4.20999e+00
-35.00000,-37.00000,-4.18853e+00
-35.00000,-36.00000,-4.05975e+00
-35.00000,-35.00000,-3.92096e+00
-35.00000,-34.00000,-3.77034e+00
-35.00000,-33.00000,-3.60206e+00
-35.00000,-32.00000,-3.41168e+00
-35.00000,-31.00000,-3.19729e+00
-35.00000,-30.00000,-2.97418e+00
-35.00000,-29.00000,-2.79298e+00
-35.00000,-28.00000,-2.70938e+00
-35.00000,-27.00000,-2.70930e+00
-35.00000,-26.00000,-2.71950e+00
-35.00000,-25.00000,-2.70068e+00
-35.00000,-24.00000,-2.65856e+00
-35.00000,-23.00000,-2.60948e+00
-35.00000,-22.00000,-2.56408e+00
-35.00000,-21.00000,-2.52383e+00
-35.00000,-20.00000,-2.48186e+00
-35.00000,-19.00000,-2.42770e+00
-35.00000,-18.00000,-2.35131e+00
-35.00000,-17.00000,-2.24583e+00
-35.00000,-16.00000,-2.10707e+00
-35.00000,-15.00000,-1.93289e+00
-35.00000,-14.00000,-1.71735e+00
-35.00000,-13.00000,-1.44241e+00
-35.00000,-12.00000,-1.06889e+00
-35.00000,-11.00000,-5.52226e-01
-35.00000,-10.00000,8.42059e-02
-35.00000,-9.00000,7.03973e-01
-35.00000,-8.00000,1.10445e+00
-35.00000,-7.00000,1.02790e+00
-35.00000,-6.00000,1.62421e+00
-35.00000,-5.00000,1.48743e+00
-35.00000,-4.00000,6.00319e-01
-35.00000,-3.00000,-1.62920e-01
-35.00000,-2.00000,-7.62841e-01
-35.00000,-1.00000,-1.19855e+00
-35.00000,0.00000,-1.43572e+00
-35.00000,1.00000,-1.48650e+00
-35.00000,2.00000,-1.70756e+00
-35.00000,3.00000,-2.16754e+00
-35.00000,4.00000,-2.59345e+00
-35.00000,5.00000,-2.92271e+00
-35.00000,6.00000,-3.18807e+00
-35.00000,7.00000,-3.41376e+00
-35.00000,8.00000,-3.61420e+00
-35.00000,9.00000,-3.79654e+00
-35.00000,10.00000,-3.96431e+00
-35.00000,11.00000,-4.11970e+00
-35.00000,12.00000,-4.26444e+00
-34.00000,-37.00000,-4.30860e+00
-34.00000,-36.00000,-4.18393e+00
-34.00000,-35.00000,-4.05081e+00
-34.00000,-34.00000,-3.90563e+00
-34.00000,-33.00000,-3.74194e+00
-34.00000,-32.00000,-3.55435e+00
-34.00000,-31.00000,-3.34181e+00
-34.00000,-30.00000,-3.12014e+00
-34.00000,-29.00000,-2.94445e+00
-34.00000,-28.00000,-2.87439e+00
-34.00000,-27.00000,-2.89627e+00
-34.00000,-26.00000,-2.93481e+00
-34.00000,-25.00000,-2.94346e+00
-34.00000,-24.00000,-2.92188e+00
-34.00000,-23.00000,-2.88392e+00
-34.00000,-22.00000,-2.83985e+00
-34.00000,-21.00000,-2.79245e+00
-34.00000,-20.00000,-2.73943e+00
-34.00000,-19.00000,-2.67521e+00
-34.00000,-18.00000,-2.59367e+00
-34.00000,-17.00000,-2.48955e+00
-34.00000,-16.00000,-2.35873e+00
-34.00000,-15.00000,-2.19674e+00
-34.00000,-14.00000,-1.99595e+00
-34.00000,-13.00000,-1.74143e+00
-34.00000,-12.00000,-1.40441e+00
-34.00000,-11.00000,-9.21338e-01
-34.00000,-10.00000,-2.63388e-01
-34.00000,-9.00000,8.90184e-02
-34.00000,-8.00000,1.16610e-01
-34.00000,-7.00000,1.27507e-01
-34.00000,-6.00000,2.69961e-01
-34.00000,-5.00000,2.53871e-01
-34.00000,-4.00000,6.19767e-02
-34.00000,-3.00000,-5.10392e-01
-34.00000,-2.00000,-1.07461e+00
-34.00000,-1.00000,-1.46485e+00
-34.00000,0.00000,-1.69215e+00
-34.00000,1.00000,-1.79216e+00
-34.00000,2.00000,-2.00253e+00
-34.00000,3.00000,-2.38061e+00
-34.00000,4.00000,-2.75067e+00
-34.00000,5.00000,-3.05430e+00
-34.00000,6.00000,-3.30636e+00
-34.00000,7.00000,-3.52318e+00
-34.00000,8.00000,-3.71712e+00
-34.00000,9.00000,-3.89326e+00
-34.00000,10.00000,-4.05502e+00
-34.00000,11.00000,-4.20581e+00
-34.00000,12.00000,-4.34799e+00
-33.00000,-37.00000,-4.40656e+00
-33.00000,-36.00000,-4.28897e+00
-33.00000,-35.00000,-4.16249e+00
-33.00000,-34.00000,-4.02708e+00
-33.00000,-33.00000,-3.87667e+00
-33.00000,-32.00000,-3.70938e+00
-33.00000,-31.00000,-3.52590e+00
-33.00000,-30.00000,-3.34456e+00
-33.00000,-29.00000,-3.20215e+00
-33.00000,-28.00000,-3.13529e+00
-33.00000,-27.00000,-3.13525e+00
-33.00000,-26.00000,-3.15398e+00
-33.00000,-25.00000,-3.15562e+00
-33.00000,-24.00000,-3.13529e+00
-33.00000,-23.00000,-3.09986e+00
-33.00000,-22.00000,-3.05481e+00
-33.00000,-21.00000,-3.00394e+00
-33.00000,-20.00000,-2.94552e+00
-33.00000,-19.00000,-2.87712e+00
-33.00000,-18.00000,-2.79431e+00
-33.00000,-17.00000,-2.69347e+00
-33.00000,-16.00000,-2.57088e+00
-33.00000,-15.00000,-2.42228e+00
-33.00000,-14.00000,-2.24200e+00
-33.00000,-13.00000,-2.02081e+00
-33.00000,-12.00000,-1.74310e+00
-33.00000,-11.00000,-1.38245e+00
-33.00000,-10.00000,-8.64618e-01
-33.00000,-9.00000,2.23473e-02
-33.00000,-8.00000,-3.98039e-01
-33.00000,-7.00000,-6.39256e-01
-33.00000,-6.00000,-6.11504e-01
-33.00000,-5.00000,-6.21556e-01
-33.00000,-4.00000,-7.29360e-01
-33.00000,-3.00000,-1.07084e+00
-33.00000,-2.00000,-1.46147e+00
-33.00000,-1.00000,-1.77939e+00
-33.00000,0.00000,-2.01907e+00
-33.00000,1.00000,-2.20689e+00
-33.00000,2.00000,-2.41651e+00
-33.00000,3.00000,-2.67886e+00
-33.00000,4.00000,-2.95198e+00
-33.00000,5.00000,-3.20275e+00
-33.00000,6.00000,-3.42567e+00
-33.00000,7.00000,-3.62616e+00
-33.00000,8.00000,-3.80844e+00
-33.00000,9.00000,-3.97551e+00
-33.00000,10.00000,-4.13089e+00
-33.00000,11.00000,-4.27676e+00
-33.00000,12.00000,-4.41511e+00
-32.00000,-37.00000,-4.50504e+00
-32.00000,-36.00000,-4.39426e+00
-32.00000,-35.00000,-4.27866e+00
-32.00000,-34.00000,-4.15398e+00
-32.00000,-33.00000,-4.02169e+00
-32.00000,-32.00000,-3.88065e+00
-32.00000,-31.00000,-3.73398e+00
-32.00000,-30.00000,-3.59532e+00
-32.00000,-29.00000,-3.48542e+00
-32.00000,-28.00000,-3.41903e+00
-32.00000,-27.00000,-3.39101e+00
-32.00000,-26.00000,-3.37809e+00
-32.00000,-25.00000,-3.36092e+00
-32.00000,-24.00000,-3.33236e+00
-32.00000,-23.00000,-3.29285e+00
-32.00000,-22.00000,-3.24631e+00
-32.00000,-21.00000,-3.19314e+00
-32.00000,-20.00000,-3.13229e+00
-32.00000,-19.00000,-3.06278e+00
-32.00000,-18.00000,-2.98137e+00
-32.00000,-17.00000,-2.88547e+00
-32.00000,-16.00000,-2.77248e+00
-32.00000,-15.00000,-2.63899e+00
-32.00000,-14.00000,-2.48230e+00
-32.00000,-13.00000,-2.29842e+00
-32.00000,-12.00000,-2.08392e+00
-32.00000,-11.00000,-1.83593e+00
-32.00000,-10.00000,-1.54582e+00
-32.00000,-9.00000,-1.26820e+00
-32.00000,-8.00000,-1.24722e+00
-32.00000,-7.00000,-1.27561e+00
-32.00000,-6.00000,-1.27655e+00
-32.00000,-5.00000,-1.31783e+00
-32.00000,-4.00000,-1.43272e+00
-32.00000,-3.00000,-1.63151e+00
-32.00000,-2.00000,-1.87495e+00
-32.00000,-1.00000,-2.11474e+00
-32.00000,0.00000,-2.33226e+00
-32.00000,1.00000,-2.53149e+00
-32.00000,2.00000,-2.73058e+00
-32.00000,3.00000,-2.94117e+00
-32.00000,4.00000,-3.15618e+00
-32.00000,5.00000,-3.36454e+00
-32.00000,6.00000,-3.55891e+00
-32.00000,7.00000,-3.74108e+00
-32.00000,8.00000,-3.90874e+00
-32.00000,9.00000,-4.06621e+00
-32.00000,10.00000,-4.21365e+00
-32.00000,11.00000,-4.35341e+00
-32.00000,12.00000,-4.48721e+00
-31.00000,-37.00000,-4.62422e+00
-31.00000,-36.00000,-4.52112e+00
-31.00000,-35.00000,-4.41406e+00
-31.00000,-34.00000,-4.30374e+00
-31.00000,-33.00000,-4.18758e+00
-31.00000,-32.00000,-4.06953e+00
-31.00000,-31.00000,-3.95207e+00
-31.00000,-30.00000,-3.84327e+00
-31.00000,-29.00000,-3.75254e+00
-31.00000,-28.00000,-3.68607e+00
-31.00000,-27.00000,-3.64124e+00
-31.00000,-26.00000,-3.60683e+00
-31.00000,-25.00000,-3.57336e+00
-31.00000,-24.00000,-3.53497e+00
-31.00000,-23.00000,-3.49162e+00
-31.00000,-22.00000,-3.44163e+00
-31.00000,-21.00000,-3.38698e+00
-31.00000,-20.00000,-3.32598e+00
-31.00000,-19.00000,-3.25748e+00
-31.00000,-18.00000,-3.17910e+00
-31.00000,-17.00000,-3.08945e+00
-31.00000,-16.00000,-2.98667e+00
-31.00000,-15.00000,-2.86918e+00
-31.00000,-14.00000,-2.73569e+00
-31.00000,-13.00000,-2.58608e+00
-31.00000,-12.00000,-2.42176e+00
-31.00000,-11.00000,-2.24843e+00
-31.00000,-10.00000,-2.07926e+00
-31.00000,-9.00000,-1.94238e+00
-31.00000,-8.00000,-1.86308e+00
-31.00000,-7.00000,-1.82889e+00
-31.00000,-6.00000,-1.82837e+00
-31.00000,-5.00000,-1.86984e+00
-31.00000,-4.00000,-1.96148e+00
-31.00000,-3.00000,-2.10082e+00
-31.00000,-2.00000,-2.27215e+00
-31.00000,-1.00000,-2.45710e+00
-31.00000,0.00000,-2.64124e+00
-31.00000,1.00000,-2.82220e+00
-31.00000,2.00000,-3.00202e+00
-31.00000,3.00000,-3.18437e+00
-31.00000,4.00000,-3.36648e+00
-31.00000,5.00000,-3.54476e+00
-31.00000,6.00000,-3.71751e+00
-31.00000,7.00000,-3.88077e+00
-31.00000,8.00000,-4.03606e+00
-31.00000,9.00000,-4.18272e+00
-31.00000,10.00000,-4.32281e+00
-31.00000,11.00000,-4.45874e+00
-31.00000,12.00000,-4.59123e+00
